,id
938,"""""""5065_3"""""""
939,"""""""9805_10"""""""
940,"""""""7092_8"""""""
941,"""""""1735_10"""""""
942,"""""""3609_1"""""""
943,"""""""1201_10"""""""
944,"""""""11024_9"""""""
945,"""""""3807_10"""""""
946,"""""""4483_10"""""""
947,"""""""4510_7"""""""
948,"""""""8037_1"""""""
949,"""""""1760_1"""""""
950,"""""""133_8"""""""
951,"""""""9039_8"""""""
952,"""""""8462_4"""""""
953,"""""""2468_10"""""""
954,"""""""7684_3"""""""
955,"""""""10350_9"""""""
956,"""""""1199_10"""""""
957,"""""""8560_1"""""""
958,"""""""6405_3"""""""
959,"""""""1295_1"""""""
960,"""""""6420_1"""""""
961,"""""""12183_9"""""""
962,"""""""11619_1"""""""
963,"""""""1415_9"""""""
964,"""""""9414_1"""""""
965,"""""""7640_4"""""""
966,"""""""9211_9"""""""
967,"""""""557_9"""""""
968,"""""""4501_9"""""""
969,"""""""8711_10"""""""
970,"""""""2402_1"""""""
971,"""""""4586_10"""""""
972,"""""""176_3"""""""
973,"""""""3545_1"""""""
974,"""""""8932_1"""""""
975,"""""""5829_10"""""""
976,"""""""3409_10"""""""
977,"""""""3636_3"""""""
978,"""""""12048_7"""""""
979,"""""""10468_10"""""""
980,"""""""11546_10"""""""
981,"""""""9444_10"""""""
982,"""""""6275_1"""""""
983,"""""""152_4"""""""
984,"""""""4767_9"""""""
985,"""""""6751_1"""""""
986,"""""""10245_4"""""""
987,"""""""5407_8"""""""
988,"""""""1923_1"""""""
989,"""""""515_9"""""""
990,"""""""9988_1"""""""
991,"""""""5928_8"""""""
992,"""""""10163_4"""""""
993,"""""""7969_10"""""""
994,"""""""1494_4"""""""
995,"""""""11211_10"""""""
996,"""""""1957_1"""""""
997,"""""""8484_7"""""""
998,"""""""848_2"""""""
999,"""""""5177_1"""""""
1000,"""""""10667_10"""""""
1001,"""""""3075_1"""""""
1002,"""""""9443_10"""""""
1003,"""""""1572_8"""""""
1004,"""""""11285_8"""""""
1005,"""""""3125_1"""""""
1006,"""""""9265_9"""""""
1007,"""""""4072_1"""""""
1008,"""""""6390_2"""""""
1009,"""""""6496_4"""""""
1010,"""""""8766_2"""""""
1011,"""""""7787_10"""""""
1012,"""""""5897_10"""""""
1013,"""""""9027_1"""""""
1014,"""""""1538_2"""""""
1015,"""""""1220_3"""""""
1016,"""""""8600_3"""""""
1017,"""""""11432_2"""""""
1018,"""""""1424_4"""""""
1019,"""""""7344_10"""""""
1020,"""""""10842_1"""""""
1021,"""""""10332_10"""""""
1022,"""""""4340_4"""""""
1023,"""""""4868_4"""""""
1024,"""""""11216_9"""""""
1025,"""""""12027_10"""""""
1026,"""""""6785_7"""""""
1027,"""""""8773_8"""""""
1028,"""""""8119_4"""""""
1029,"""""""10138_10"""""""
1030,"""""""7197_2"""""""
1031,"""""""1536_3"""""""
1032,"""""""9981_7"""""""
1033,"""""""4753_1"""""""
1034,"""""""2795_7"""""""
1035,"""""""6672_4"""""""
1036,"""""""10805_7"""""""
1037,"""""""5866_1"""""""
1038,"""""""570_1"""""""
1039,"""""""11965_8"""""""
1040,"""""""3288_1"""""""
1041,"""""""8135_1"""""""
1042,"""""""10094_9"""""""
1043,"""""""5845_10"""""""
1044,"""""""3570_8"""""""
1045,"""""""1240_1"""""""
1046,"""""""231_1"""""""
1047,"""""""10628_9"""""""
1048,"""""""3536_1"""""""
1049,"""""""1852_10"""""""
1050,"""""""8202_7"""""""
1051,"""""""5907_7"""""""
1052,"""""""1759_10"""""""
1053,"""""""4492_10"""""""
1054,"""""""4844_7"""""""
1055,"""""""3189_10"""""""
1056,"""""""3403_10"""""""
1057,"""""""5874_2"""""""
1058,"""""""7809_10"""""""
1059,"""""""3632_9"""""""
1060,"""""""11767_2"""""""
1061,"""""""9925_3"""""""
1062,"""""""4218_1"""""""
1063,"""""""12036_7"""""""
1064,"""""""8973_2"""""""
1065,"""""""2464_10"""""""
1066,"""""""4094_1"""""""
1067,"""""""10592_1"""""""
1068,"""""""10648_9"""""""
1069,"""""""3887_10"""""""
1070,"""""""9092_8"""""""
1071,"""""""10666_10"""""""
1072,"""""""8389_10"""""""
1073,"""""""5281_10"""""""
1074,"""""""6946_1"""""""
1075,"""""""1132_1"""""""
1076,"""""""10052_4"""""""
1077,"""""""768_10"""""""
1078,"""""""5432_3"""""""
1079,"""""""7424_3"""""""
1080,"""""""2366_2"""""""
1081,"""""""2865_3"""""""
1082,"""""""7806_2"""""""
1083,"""""""8878_3"""""""
1084,"""""""6298_7"""""""
1085,"""""""4517_4"""""""
1086,"""""""12018_10"""""""
1087,"""""""3662_1"""""""
1088,"""""""11393_10"""""""
1089,"""""""2071_10"""""""
1090,"""""""8217_8"""""""
1091,"""""""6568_2"""""""
1092,"""""""3840_10"""""""
1093,"""""""1666_3"""""""
1094,"""""""2360_7"""""""
1095,"""""""5778_4"""""""
1096,"""""""5341_4"""""""
1097,"""""""4044_2"""""""
1098,"""""""2503_3"""""""
1099,"""""""4095_10"""""""
1100,"""""""2092_2"""""""
1101,"""""""2707_3"""""""
1102,"""""""573_10"""""""
1103,"""""""6441_7"""""""
1104,"""""""7565_3"""""""
1105,"""""""9499_7"""""""
1106,"""""""657_10"""""""
1107,"""""""8840_10"""""""
1108,"""""""1407_4"""""""
1109,"""""""12453_2"""""""
1110,"""""""8273_9"""""""
1111,"""""""8366_7"""""""
1112,"""""""10643_9"""""""
1113,"""""""9998_1"""""""
1114,"""""""1385_1"""""""
1115,"""""""1354_4"""""""
1116,"""""""4674_7"""""""
1117,"""""""3515_4"""""""
1118,"""""""10426_8"""""""
1119,"""""""10226_3"""""""
1120,"""""""10391_4"""""""
1121,"""""""9968_1"""""""
1122,"""""""2893_3"""""""
1123,"""""""2546_9"""""""
1124,"""""""37_1"""""""
1125,"""""""1757_10"""""""
1126,"""""""1569_8"""""""
1127,"""""""1466_3"""""""
1128,"""""""7783_1"""""""
1129,"""""""9506_10"""""""
1130,"""""""10835_3"""""""
1131,"""""""2917_9"""""""
1132,"""""""2495_7"""""""
1133,"""""""1686_10"""""""
1134,"""""""2414_7"""""""
1135,"""""""5318_8"""""""
1136,"""""""8858_8"""""""
1137,"""""""8112_1"""""""
1138,"""""""6532_2"""""""
1139,"""""""2526_10"""""""
1140,"""""""11089_7"""""""
1141,"""""""4297_8"""""""
1142,"""""""3179_9"""""""
1143,"""""""5832_10"""""""
1144,"""""""10539_8"""""""
1145,"""""""9226_10"""""""
1146,"""""""9878_1"""""""
1147,"""""""7940_10"""""""
1148,"""""""7195_10"""""""
1149,"""""""2979_1"""""""
1150,"""""""3597_10"""""""
1151,"""""""2931_8"""""""
1152,"""""""8571_10"""""""
1153,"""""""12148_1"""""""
1154,"""""""4047_2"""""""
1155,"""""""6164_10"""""""
1156,"""""""2214_8"""""""
1157,"""""""5903_1"""""""
1158,"""""""7931_9"""""""
1159,"""""""1205_3"""""""
1160,"""""""5983_10"""""""
1161,"""""""10424_7"""""""
1162,"""""""11032_7"""""""
1163,"""""""1303_10"""""""
1164,"""""""10390_1"""""""
1165,"""""""8349_2"""""""
1166,"""""""3605_8"""""""
1167,"""""""12273_1"""""""
1168,"""""""60_1"""""""
1169,"""""""3879_9"""""""
1170,"""""""12431_4"""""""
1171,"""""""4499_2"""""""
1172,"""""""5786_10"""""""
1173,"""""""5521_4"""""""
1174,"""""""793_8"""""""
1175,"""""""7948_3"""""""
1176,"""""""9022_2"""""""
1177,"""""""11071_1"""""""
1178,"""""""4991_3"""""""
1179,"""""""8226_1"""""""
1180,"""""""8762_3"""""""
1181,"""""""6918_4"""""""
1182,"""""""844_10"""""""
1183,"""""""11503_8"""""""
1184,"""""""7406_8"""""""
1185,"""""""7743_1"""""""
1186,"""""""514_3"""""""
1187,"""""""10927_9"""""""
1188,"""""""3731_7"""""""
1189,"""""""8870_4"""""""
1190,"""""""11099_10"""""""
1191,"""""""8456_10"""""""
1192,"""""""10944_7"""""""
1193,"""""""7168_3"""""""
1194,"""""""3378_10"""""""
1195,"""""""8203_3"""""""
1196,"""""""5676_1"""""""
1197,"""""""5061_9"""""""
1198,"""""""6238_8"""""""
1199,"""""""1136_8"""""""
1200,"""""""6234_3"""""""
1201,"""""""9510_3"""""""
1202,"""""""9632_7"""""""
1203,"""""""4357_1"""""""
1204,"""""""1176_9"""""""
1205,"""""""10821_8"""""""
1206,"""""""4143_4"""""""
1207,"""""""5074_8"""""""
1208,"""""""11673_1"""""""
1209,"""""""11072_2"""""""
1210,"""""""1816_4"""""""
1211,"""""""3974_7"""""""
1212,"""""""796_4"""""""
1213,"""""""8540_2"""""""
1214,"""""""10959_8"""""""
1215,"""""""4576_10"""""""
1216,"""""""7030_1"""""""
1217,"""""""3340_10"""""""
1218,"""""""3223_3"""""""
1219,"""""""3030_1"""""""
1220,"""""""4194_1"""""""
1221,"""""""11322_1"""""""
1222,"""""""1785_1"""""""
1223,"""""""7109_2"""""""
1224,"""""""4120_1"""""""
1225,"""""""3024_7"""""""
1226,"""""""589_2"""""""
1227,"""""""2480_10"""""""
1228,"""""""4878_1"""""""
1229,"""""""571_1"""""""
1230,"""""""12156_8"""""""
1231,"""""""7547_9"""""""
1232,"""""""6577_10"""""""
1233,"""""""7101_3"""""""
1234,"""""""1731_3"""""""
1235,"""""""10424_1"""""""
1236,"""""""9056_10"""""""
1237,"""""""11959_3"""""""
1238,"""""""6952_4"""""""
1239,"""""""8709_10"""""""
1240,"""""""4716_10"""""""
1241,"""""""2393_10"""""""
1242,"""""""4007_7"""""""
1243,"""""""1196_2"""""""
1244,"""""""8483_1"""""""
1245,"""""""1840_3"""""""
1246,"""""""6108_1"""""""
1247,"""""""4621_8"""""""
1248,"""""""11332_4"""""""
1249,"""""""8800_10"""""""
1250,"""""""886_7"""""""
1251,"""""""6495_8"""""""
1252,"""""""6193_10"""""""
1253,"""""""10297_1"""""""
1254,"""""""4233_1"""""""
1255,"""""""3121_10"""""""
1256,"""""""1681_10"""""""
1257,"""""""5789_1"""""""
1258,"""""""6446_10"""""""
1259,"""""""479_9"""""""
1260,"""""""6401_1"""""""
1261,"""""""7602_1"""""""
1262,"""""""10792_1"""""""
1263,"""""""11436_9"""""""
1264,"""""""6944_1"""""""
1265,"""""""6275_9"""""""
1266,"""""""7314_10"""""""
1267,"""""""8887_9"""""""
1268,"""""""1835_8"""""""
1269,"""""""8403_7"""""""
1270,"""""""2090_1"""""""
1271,"""""""12310_1"""""""
1272,"""""""9795_9"""""""
1273,"""""""4260_1"""""""
1274,"""""""3214_4"""""""
1275,"""""""10974_8"""""""
1276,"""""""3374_10"""""""
1277,"""""""2251_2"""""""
1278,"""""""2325_7"""""""
1279,"""""""28_9"""""""
1280,"""""""1758_2"""""""
1281,"""""""1222_8"""""""
1282,"""""""1229_4"""""""
1283,"""""""9791_2"""""""
1284,"""""""3433_4"""""""
1285,"""""""10847_10"""""""
1286,"""""""5020_2"""""""
1287,"""""""9652_3"""""""
1288,"""""""1739_10"""""""
1289,"""""""10441_4"""""""
1290,"""""""9002_7"""""""
1291,"""""""4304_8"""""""
1292,"""""""290_9"""""""
1293,"""""""1339_8"""""""
1294,"""""""10899_1"""""""
1295,"""""""8723_8"""""""
1296,"""""""12487_7"""""""
1297,"""""""10384_7"""""""
1298,"""""""4673_4"""""""
1299,"""""""11679_1"""""""
1300,"""""""3938_2"""""""
1301,"""""""2253_10"""""""
1302,"""""""198_7"""""""
1303,"""""""3346_3"""""""
1304,"""""""11543_3"""""""
1305,"""""""8463_1"""""""
1306,"""""""1297_2"""""""
1307,"""""""4689_1"""""""
1308,"""""""4681_1"""""""
1309,"""""""961_8"""""""
1310,"""""""9865_2"""""""
1311,"""""""770_3"""""""
1312,"""""""10495_2"""""""
1313,"""""""6302_8"""""""
1314,"""""""6232_4"""""""
1315,"""""""10098_1"""""""
1316,"""""""8905_2"""""""
1317,"""""""8853_10"""""""
1318,"""""""6081_10"""""""
1319,"""""""12_4"""""""
1320,"""""""1291_7"""""""
1321,"""""""1679_1"""""""
1322,"""""""996_7"""""""
1323,"""""""3343_10"""""""
1324,"""""""6083_10"""""""
1325,"""""""98_9"""""""
1326,"""""""962_4"""""""
1327,"""""""4857_8"""""""
1328,"""""""12394_7"""""""
1329,"""""""1321_10"""""""
1330,"""""""8994_10"""""""
1331,"""""""7788_1"""""""
1332,"""""""9708_8"""""""
1333,"""""""9523_1"""""""
1334,"""""""11785_4"""""""
1335,"""""""5440_1"""""""
1336,"""""""1091_7"""""""
1337,"""""""11584_10"""""""
1338,"""""""5369_3"""""""
1339,"""""""3165_10"""""""
1340,"""""""3686_10"""""""
1341,"""""""7069_10"""""""
1342,"""""""427_3"""""""
1343,"""""""895_8"""""""
1344,"""""""4565_8"""""""
1345,"""""""5139_9"""""""
1346,"""""""5027_1"""""""
1347,"""""""503_9"""""""
1348,"""""""7630_1"""""""
1349,"""""""8552_1"""""""
1350,"""""""4322_3"""""""
1351,"""""""3492_3"""""""
1352,"""""""5301_4"""""""
1353,"""""""752_4"""""""
1354,"""""""4307_2"""""""
1355,"""""""4901_10"""""""
1356,"""""""233_2"""""""
1357,"""""""10789_8"""""""
1358,"""""""270_8"""""""
1359,"""""""11442_1"""""""
1360,"""""""3688_7"""""""
1361,"""""""9928_7"""""""
1362,"""""""6563_8"""""""
1363,"""""""3437_7"""""""
1364,"""""""10495_8"""""""
1365,"""""""8775_10"""""""
1366,"""""""12172_3"""""""
1367,"""""""10085_10"""""""
1368,"""""""8394_9"""""""
1369,"""""""2607_10"""""""
1370,"""""""6645_10"""""""
1371,"""""""301_10"""""""
1372,"""""""2153_10"""""""
1373,"""""""1967_3"""""""
1374,"""""""9604_10"""""""
1375,"""""""10665_10"""""""
1376,"""""""5409_1"""""""
1377,"""""""6707_10"""""""
1378,"""""""3847_7"""""""
1379,"""""""9261_10"""""""
1380,"""""""3772_1"""""""
1381,"""""""8950_1"""""""
1382,"""""""6591_2"""""""
1383,"""""""2765_9"""""""
1384,"""""""4166_10"""""""
1385,"""""""11418_3"""""""
1386,"""""""7137_3"""""""
1387,"""""""3710_2"""""""
1388,"""""""1153_4"""""""
1389,"""""""4155_8"""""""
1390,"""""""9221_10"""""""
1391,"""""""8917_10"""""""
1392,"""""""6066_4"""""""
1393,"""""""5366_10"""""""
1394,"""""""2520_9"""""""
1395,"""""""11677_2"""""""
1396,"""""""4032_2"""""""
1397,"""""""4041_2"""""""
1398,"""""""474_4"""""""
1399,"""""""6392_2"""""""
1400,"""""""6545_10"""""""
1401,"""""""5009_10"""""""
1402,"""""""3060_10"""""""
1403,"""""""11033_10"""""""
1404,"""""""297_10"""""""
1405,"""""""9099_1"""""""
1406,"""""""10496_10"""""""
1407,"""""""5619_3"""""""
1408,"""""""4226_1"""""""
1409,"""""""10483_8"""""""
1410,"""""""1966_9"""""""
1411,"""""""4024_2"""""""
1412,"""""""6448_9"""""""
1413,"""""""4252_1"""""""
1414,"""""""250_10"""""""
1415,"""""""10753_3"""""""
1416,"""""""1005_7"""""""
1417,"""""""4415_9"""""""
1418,"""""""240_4"""""""
1419,"""""""108_10"""""""
1420,"""""""1393_1"""""""
1421,"""""""4236_2"""""""
1422,"""""""9208_2"""""""
1423,"""""""7156_10"""""""
1424,"""""""6490_1"""""""
1425,"""""""3518_3"""""""
1426,"""""""10308_1"""""""
1427,"""""""8706_2"""""""
1428,"""""""8674_10"""""""
1429,"""""""8240_10"""""""
1430,"""""""11890_10"""""""
1431,"""""""976_3"""""""
1432,"""""""5025_8"""""""
1433,"""""""10206_8"""""""
1434,"""""""11921_3"""""""
1435,"""""""8344_7"""""""
1436,"""""""295_8"""""""
1437,"""""""2121_1"""""""
1438,"""""""6978_8"""""""
1439,"""""""707_3"""""""
1440,"""""""751_1"""""""
1441,"""""""1931_10"""""""
1442,"""""""7197_10"""""""
1443,"""""""11032_3"""""""
1444,"""""""416_10"""""""
1445,"""""""1384_2"""""""
1446,"""""""4114_2"""""""
1447,"""""""9450_10"""""""
1448,"""""""6877_7"""""""
1449,"""""""5092_9"""""""
1450,"""""""3402_9"""""""
1451,"""""""9517_10"""""""
1452,"""""""8566_2"""""""
1453,"""""""4493_1"""""""
1454,"""""""842_1"""""""
1455,"""""""4926_1"""""""
1456,"""""""3398_9"""""""
1457,"""""""8857_10"""""""
1458,"""""""3696_9"""""""
1459,"""""""1952_1"""""""
1460,"""""""5516_3"""""""
1461,"""""""3297_10"""""""
1462,"""""""8396_2"""""""
1463,"""""""1928_4"""""""
1464,"""""""7216_10"""""""
1465,"""""""1648_3"""""""
1466,"""""""9312_8"""""""
1467,"""""""4392_2"""""""
1468,"""""""4740_9"""""""
1469,"""""""2985_4"""""""
1470,"""""""6407_10"""""""
1471,"""""""4015_1"""""""
1472,"""""""911_10"""""""
1473,"""""""7898_1"""""""
1474,"""""""5241_10"""""""
1475,"""""""4955_4"""""""
1476,"""""""4199_1"""""""
1477,"""""""8319_4"""""""
1478,"""""""6340_1"""""""
1479,"""""""2003_1"""""""
1480,"""""""11213_3"""""""
1481,"""""""5109_4"""""""
1482,"""""""9400_1"""""""
1483,"""""""10719_7"""""""
1484,"""""""6848_8"""""""
1485,"""""""11398_1"""""""
1486,"""""""2606_7"""""""
1487,"""""""5646_1"""""""
1488,"""""""4103_10"""""""
1489,"""""""8906_9"""""""
1490,"""""""6997_10"""""""
1491,"""""""9990_1"""""""
1492,"""""""6573_1"""""""
1493,"""""""8530_10"""""""
1494,"""""""8382_9"""""""
1495,"""""""4207_2"""""""
1496,"""""""8794_10"""""""
1497,"""""""917_9"""""""
1498,"""""""10739_9"""""""
1499,"""""""4286_1"""""""
1500,"""""""1763_1"""""""
1501,"""""""5173_10"""""""
1502,"""""""1764_1"""""""
1503,"""""""3614_3"""""""
1504,"""""""3880_10"""""""
1505,"""""""4059_1"""""""
1506,"""""""8786_8"""""""
1507,"""""""9553_2"""""""
1508,"""""""10599_8"""""""
1509,"""""""1048_4"""""""
1510,"""""""8136_7"""""""
1511,"""""""8715_8"""""""
1512,"""""""7667_7"""""""
1513,"""""""5647_2"""""""
1514,"""""""6267_1"""""""
1515,"""""""12444_10"""""""
1516,"""""""7390_10"""""""
1517,"""""""7260_7"""""""
1518,"""""""6170_10"""""""
1519,"""""""2181_2"""""""
1520,"""""""6196_7"""""""
1521,"""""""12058_9"""""""
1522,"""""""8915_7"""""""
1523,"""""""6816_10"""""""
1524,"""""""730_9"""""""
1525,"""""""5808_10"""""""
1526,"""""""6256_2"""""""
1527,"""""""5157_4"""""""
1528,"""""""7970_10"""""""
1529,"""""""6991_7"""""""
1530,"""""""7112_4"""""""
1531,"""""""12136_4"""""""
1532,"""""""1554_8"""""""
1533,"""""""8289_4"""""""
1534,"""""""12452_8"""""""
1535,"""""""6181_8"""""""
1536,"""""""6237_8"""""""
1537,"""""""9724_10"""""""
1538,"""""""7991_1"""""""
1539,"""""""8185_4"""""""
1540,"""""""12162_1"""""""
1541,"""""""8330_9"""""""
1542,"""""""84_3"""""""
1543,"""""""4879_4"""""""
1544,"""""""1173_7"""""""
1545,"""""""11095_2"""""""
1546,"""""""9934_8"""""""
1547,"""""""10791_9"""""""
1548,"""""""5260_10"""""""
1549,"""""""3123_3"""""""
1550,"""""""7500_1"""""""
1551,"""""""9472_8"""""""
1552,"""""""6349_9"""""""
1553,"""""""8706_8"""""""
1554,"""""""12385_4"""""""
1555,"""""""12409_4"""""""
1556,"""""""809_10"""""""
1557,"""""""11380_2"""""""
1558,"""""""4975_8"""""""
1559,"""""""5069_3"""""""
1560,"""""""8132_7"""""""
1561,"""""""5628_10"""""""
1562,"""""""12329_8"""""""
1563,"""""""8217_3"""""""
1564,"""""""251_2"""""""
1565,"""""""2901_7"""""""
1566,"""""""4588_1"""""""
1567,"""""""2647_10"""""""
1568,"""""""6020_9"""""""
1569,"""""""7171_3"""""""
1570,"""""""5880_10"""""""
1571,"""""""4842_9"""""""
1572,"""""""10657_10"""""""
1573,"""""""11858_7"""""""
1574,"""""""4656_4"""""""
1575,"""""""9293_10"""""""
1576,"""""""10702_10"""""""
1577,"""""""6277_10"""""""
1578,"""""""7223_10"""""""
1579,"""""""11150_8"""""""
1580,"""""""4768_9"""""""
1581,"""""""5703_8"""""""
1582,"""""""9249_9"""""""
1583,"""""""12051_10"""""""
1584,"""""""5740_4"""""""
1585,"""""""4882_3"""""""
1586,"""""""11575_10"""""""
1587,"""""""385_1"""""""
1588,"""""""1569_3"""""""
1589,"""""""7449_1"""""""
1590,"""""""1977_4"""""""
1591,"""""""6134_7"""""""
1592,"""""""2384_8"""""""
1593,"""""""2437_10"""""""
1594,"""""""643_7"""""""
1595,"""""""7334_10"""""""
1596,"""""""12228_9"""""""
1597,"""""""8579_2"""""""
1598,"""""""4093_4"""""""
1599,"""""""233_8"""""""
1600,"""""""11852_7"""""""
1601,"""""""11027_4"""""""
1602,"""""""5409_7"""""""
1603,"""""""9332_10"""""""
1604,"""""""6530_9"""""""
1605,"""""""7815_1"""""""
1606,"""""""8317_10"""""""
1607,"""""""5382_9"""""""
1608,"""""""3183_3"""""""
1609,"""""""4997_8"""""""
1610,"""""""11553_7"""""""
1611,"""""""718_3"""""""
1612,"""""""7128_9"""""""
1613,"""""""11977_1"""""""
1614,"""""""10820_3"""""""
1615,"""""""3539_9"""""""
1616,"""""""2386_1"""""""
1617,"""""""9837_4"""""""
1618,"""""""2941_1"""""""
1619,"""""""6669_1"""""""
1620,"""""""10927_1"""""""
1621,"""""""57_10"""""""
1622,"""""""12252_2"""""""
1623,"""""""8926_3"""""""
1624,"""""""3044_2"""""""
1625,"""""""9758_10"""""""
1626,"""""""4584_10"""""""
1627,"""""""1467_1"""""""
1628,"""""""7846_9"""""""
1629,"""""""1982_8"""""""
1630,"""""""5705_1"""""""
1631,"""""""9754_7"""""""
1632,"""""""9594_1"""""""
1633,"""""""7405_10"""""""
1634,"""""""8469_2"""""""
1635,"""""""3713_10"""""""
1636,"""""""3381_10"""""""
1637,"""""""1913_10"""""""
1638,"""""""9423_8"""""""
1639,"""""""115_9"""""""
1640,"""""""9784_10"""""""
1641,"""""""1148_4"""""""
1642,"""""""2911_10"""""""
1643,"""""""11328_9"""""""
1644,"""""""5087_1"""""""
1645,"""""""3983_10"""""""
1646,"""""""5216_1"""""""
1647,"""""""7961_10"""""""
1648,"""""""10134_7"""""""
1649,"""""""9379_2"""""""
1650,"""""""4715_1"""""""
1651,"""""""6501_10"""""""
1652,"""""""4146_4"""""""
1653,"""""""12159_1"""""""
1654,"""""""11661_10"""""""
1655,"""""""7995_2"""""""
1656,"""""""693_9"""""""
1657,"""""""1411_10"""""""
1658,"""""""7091_7"""""""
1659,"""""""2576_1"""""""
1660,"""""""8207_1"""""""
1661,"""""""10877_10"""""""
1662,"""""""5444_10"""""""
1663,"""""""9409_1"""""""
1664,"""""""10020_1"""""""
1665,"""""""2349_8"""""""
1666,"""""""4942_10"""""""
1667,"""""""2839_1"""""""
1668,"""""""9419_1"""""""
1669,"""""""10661_1"""""""
1670,"""""""5659_10"""""""
1671,"""""""639_7"""""""
1672,"""""""5946_7"""""""
1673,"""""""7231_7"""""""
1674,"""""""4220_4"""""""
1675,"""""""3698_4"""""""
1676,"""""""1060_2"""""""
1677,"""""""2398_3"""""""
1678,"""""""11073_3"""""""
1679,"""""""8336_2"""""""
1680,"""""""5975_3"""""""
1681,"""""""4727_1"""""""
1682,"""""""1596_8"""""""
1683,"""""""5471_2"""""""
1684,"""""""11204_10"""""""
1685,"""""""8810_10"""""""
1686,"""""""11125_3"""""""
1687,"""""""9607_10"""""""
1688,"""""""6517_3"""""""
1689,"""""""10232_1"""""""
1690,"""""""7708_10"""""""
1691,"""""""1753_1"""""""
1692,"""""""10946_7"""""""
1693,"""""""668_4"""""""
1694,"""""""3794_4"""""""
1695,"""""""6867_1"""""""
1696,"""""""9428_7"""""""
1697,"""""""12366_9"""""""
1698,"""""""12056_9"""""""
1699,"""""""901_1"""""""
1700,"""""""7714_8"""""""
1701,"""""""6389_8"""""""
1702,"""""""4148_7"""""""
1703,"""""""5062_1"""""""
1704,"""""""6835_1"""""""
1705,"""""""2901_3"""""""
1706,"""""""4724_10"""""""
1707,"""""""764_2"""""""
1708,"""""""6729_1"""""""
1709,"""""""8284_4"""""""
1710,"""""""11928_1"""""""
1711,"""""""386_1"""""""
1712,"""""""35_9"""""""
1713,"""""""4458_4"""""""
1714,"""""""9627_2"""""""
1715,"""""""8112_9"""""""
1716,"""""""6026_8"""""""
1717,"""""""12188_3"""""""
1718,"""""""3477_3"""""""
1719,"""""""12242_8"""""""
1720,"""""""11594_4"""""""
1721,"""""""11360_10"""""""
1722,"""""""10299_1"""""""
1723,"""""""3829_10"""""""
1724,"""""""8324_2"""""""
1725,"""""""1285_9"""""""
1726,"""""""11370_10"""""""
1727,"""""""8051_4"""""""
1728,"""""""4420_10"""""""
1729,"""""""3843_7"""""""
1730,"""""""10520_2"""""""
1731,"""""""12146_8"""""""
1732,"""""""1502_10"""""""
1733,"""""""6227_4"""""""
1734,"""""""3191_10"""""""
1735,"""""""4569_2"""""""
1736,"""""""7647_8"""""""
1737,"""""""6372_9"""""""
1738,"""""""2105_2"""""""
1739,"""""""4180_1"""""""
1740,"""""""11212_10"""""""
1741,"""""""1811_9"""""""
1742,"""""""2868_3"""""""
1743,"""""""3773_3"""""""
1744,"""""""8386_1"""""""
1745,"""""""1072_8"""""""
1746,"""""""10588_1"""""""
1747,"""""""8858_1"""""""
1748,"""""""10831_1"""""""
1749,"""""""11926_8"""""""
1750,"""""""11521_10"""""""
1751,"""""""4037_10"""""""
1752,"""""""5119_7"""""""
